,Article Title,Article Link,Fake
111,"Hummingbirds can identify at least eight colours that are invisible to humans because their eyes are able to detect ultraviolet light, study reveals",https://www.dailymail.co.uk/ushome/index.html/sciencetech/article-8422581/Hummingbirds-identify-eight-colours-invisible-humans.html,0
112,"'Hovering' mountains, a mist-shrouded Manhattan Bridge and fighting stallions: The jaw-dropping images that have wowed the judges in an annual photography contest",https://www.dailymail.co.uk/ushome/index.html/travel/escape/article-8421641/The-jaw-dropping-images-wowed-judges-annual-Moscow-International-Foto-Awards.html,0
113,She's at it again! Comedian Celeste Barber delights fans with her latest batch of parody snaps playfully mocking stars including Kylie Jenner and Rita Ora,https://www.dailymail.co.uk/ushome/index.html/femail/article-8414785/Comedian-Celeste-Barber-shares-hilarious-snaps-efforts-parody-celebritys-sexy-snaps.html,0
114,Pete Davidson's new release The King of Staten Island is pulled from 100 theaters after being mistakenly released by Universal execs ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423665/Pete-Davidsons-King-Staten-Island-pulled-theaters-mistakenly-released.html,0
115,Changing faces! Social media user reveals what the royals might look like as the opposite sex - and fans say Prince William makes an 'attractive' woman,https://www.dailymail.co.uk/ushome/index.html/femail/article-8422339/Edited-photos-imagine-royals-look-like-opposite-sex.html,0
116,Don't int-erupt! Daredevil friends dodge lava bombs while crossing an active volcano on a tightrope to set a world record,https://www.dailymail.co.uk/ushome/index.html/news/article-8421477/Daredevils-dodge-lava-bombs-crossing-active-volcano-tightrope-set-world-record.html,0
117,Journalist critical of Philippines' Duterte is sentenced to six years in jail after fixing a spelling mistake allowed her to be tried for libel over an article accusing a businessman of links to a murder,https://www.dailymail.co.uk/ushome/index.html/news/article-8421269/Journalist-critical-Philippines-Duterte-sentenced-six-years-jail.html,0
118,"The Way West: Stunning collection of photographs chronicle the youth, horses and county fairs of the Plains states from Idaho to Wyoming",https://www.dailymail.co.uk/ushome/index.html/news/article-8422977/The-Way-West-New-book-images-chronicle-Plains-states-Idaho-Wyoming.html,0
119,Good enough to eat! Makeup artist creates incredible food illusions on her face and body - including McDonald's fries for hands and peeled bananas for legs,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421343/Make-artist-creates-incredible-food-illusions-face-body.html,0
120,Princess Sofia of Sweden shares unseen behind-the-scenes wedding photos to mark her fifth anniversary with Prince Carl Philip - including a sweet selfie with her dad ,https://www.dailymail.co.uk/ushome/index.html/femail/article-8421475/Princess-Sofia-Sweden-celebrates-fifth-wedding-anniversary-Prince-Carl-Philip.html,0
121,Cat burglar! Astonishing moment fluffy moggy wriggles through tiny gap under a door,https://www.dailymail.co.uk/ushome/index.html/news/article-8421459/Cat-burglar-Astonishing-moment-fluffy-moggy-wriggles-tiny-gap-door.html,0
122,Hippopota-MUD! Scores of hippos cram into a tiny waterhole to cool off,https://www.dailymail.co.uk/ushome/index.html/news/article-8421249/Hippopota-MUD-Scores-hippos-cram-tiny-waterhole-cool-off.html,0
123,"'Do I want to deal with this dude right now?' Police officer first to arrive at the Atlanta Wendy's where intoxicated Rayshard Brooks was found came close to letting the incident slide, bodycam footage shows",https://www.dailymail.co.uk/ushome/index.html/news/article-8423709/Cop-came-close-letting-Rayshard-Brooks-incident-go.html,0
124,San Francisco Karen's boyfriend is FIRED by investment bank for accusing Filipino resident of vandalism because he was painting a Black Lives Matter slogan on his own property,https://www.dailymail.co.uk/ushome/index.html/news/article-8423607/Investment-bank-fires-white-man-filmed-San-Francisco-Karen.html,0
125,Trump will unveil police reform plan on Tuesday that WILL say there is 'systemic racism' and will meet black families who have suffered at hands of cops ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423783/Donald-Trump-unveil-police-reform-plan-Tuesday-say-systemic-racism.html,0
126,John Bolton will break his silence on Donald Trump in primetime special interview on blockbuster book as the White House moves to block it days before publication ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423141/Bolton-break-silence-Trump-primetime-special-White-House-seeks-block-book.html,0
127,FDA REVOKES emergency approval for hydroxychloroquine to treat coronavirus after the malaria drug touted by Trump failed to help 75 patients in a Chinese clinical trial ,https://www.dailymail.co.uk/ushome/index.html/health/article-8423273/FDA-REVOKES-emergency-approval-hydroxychloroquine-treat-COVID-19.html,0
128,"Tyler Perry to pay for Rayshard Brooks' funeral after he was shot twice in back by Atlanta police, family lawyer announces: 'It's a step forward'",https://www.dailymail.co.uk/ushome/index.html/tvshowbiz/article-8423805/Tyler-Perry-pay-Rayshard-Brooks-funeral-shot-twice-Atlanta-police.html,0
129,"Las Vegas police officer, 29, who was shot in the head during George Floyd protests is paralyzed from neck down, on a ventilator and cannot speak",https://www.dailymail.co.uk/ushome/index.html/news/article-8423465/Las-Vegas-cop-shot-head-protests-paralyzed-neck-down.html,0
130,Supreme Court rules gay and lesbian people ARE protected from being fired for their sexuality by civil rights laws,https://www.dailymail.co.uk/ushome/index.html/news/article-8422623/Justices-rule-gay-workers-protected-job-discrimination.html,0
131,Supreme Court deals blow to Donald Trump by leaving California's sanctuary state law in place and refusing to review federal appeals court ruling that non-cooperation with ICE is legal,https://www.dailymail.co.uk/ushome/index.html/news/article-8422649/Supreme-Court-leaves-Californias-sanctuary-state-law-place.html,0
132,Donald Trump's supporters WILL be given masks for his comeback rally in Tulsa as he claims he is being 'COVID shamed' by 'the left' for holding it,https://www.dailymail.co.uk/ushome/index.html/news/article-8422085/Tulsas-public-health-chief-tells-Trump-cancel-planned-comeback-rally-city.html,0
133,"Fears of a second lockdown grow as coronavirus infections surge in 17 mostly southern states, bringing record number of new cases and hospitalizations",https://www.dailymail.co.uk/ushome/index.html/news/article-8423547/States-COVID-19-rise.html,0
134,Ohio State football players are asked to sign COVID-19 liability waiver - but the school curiously describes it as a 'pledge' rather than a legal document,https://www.dailymail.co.uk/ushome/index.html/news/article-8419813/Report-Ohio-State-players-sign-coronavirus-waiver.html,0
135,Study of coronavirus patients treated with an antibody drug used for cancer patients found some went from needing oxygen to being discharged from the hospital in FIVE DAYS ,https://www.dailymail.co.uk/ushome/index.html/health/article-8422493/Antibody-drug-shows-promise-treating-severe-COVID-19-patients.html,0
136,Terrifying doorbell camera video captures wild shootout between gangs of heavily-armed men in suburban neighborhood in Washington DC,https://www.dailymail.co.uk/ushome/index.html/news/article-8421975/Terrifying-doorbell-camera-video-captures-wild-shootout-gangs-heavily-armed-men-DC.html,0
137,Pilot's body is found after US Air Force F-15C fighter jet crashed in the North Sea 74 miles off the Yorkshire coast ,https://www.dailymail.co.uk/ushome/index.html/news/article-8421797/US-Air-Force-F-15-warplane-crashes-North-Sea-Middlesbrough.html,0
138,"Boogaloo-linked Texas bodybuilder who 'tried to stir up ""guerrilla warfare"" against the National Guard, hunt Antifa and kill looters at Black Lives Matter protests' is charged with running a steroid trafficking ring",https://www.dailymail.co.uk/ushome/index.html/news/article-8423035/Texas-bodybuilder-tried-wage-warfare-National-Guard-charged-steroid-trafficking.html,0
139,Liza Minnelli DENIES reports that she has struck up a friendship with Prince Harry and Meghan Markle in Los Angeles - insisting that she has 'never met' the couple ,https://www.dailymail.co.uk/ushome/index.html/femail/article-8423089/Liza-Minnelli-DENIES-reports-struck-friendship-Prince-Harry-Meghan-Markle.html,0
140,"Givenchy names Kanye West's friend Matthew Williams as its new creative director, two months after Meghan Markle's wedding dress designer Clare Waight Keller quit the role - so will he get the duchess's seal of approval?",https://www.dailymail.co.uk/ushome/index.html/femail/article-8423149/Givenchy-names-Kanye-Wests-friend-Matthew-Williams-new-creative-director.html,0
141,"BLM protester, 19, who tweeted nine days ago that she'd been sexually assaulted by 'fake man of God' is found murdered - along with a 75-year-old woman - in Florida, as police arrest man, 49 ",https://www.dailymail.co.uk/ushome/index.html/news/article-8422251/Protester-19-missing-nine-days-tweeted-sexually-assaulted-vanished.html,0
142,One in 70 BLM protesters in Minnesota test positive for COVID-19: Early testing of George Floyd demonstrators shows 1.4% positivity rate so far - sparking fears of a spike,https://www.dailymail.co.uk/ushome/index.html/news/article-8422123/Minnesotas-COVID-19-cases-declining-despite-George-Floyd-protests.html,0
143,President and five board members of the National Book Critics Circle resign amid racism row after Ugandan-American writer leaks letter slamming 'absolute nonsense' BLM statement ,https://www.dailymail.co.uk/ushome/index.html/news/article-8420597/Book-Critics-Circle-officials-resign-citing-privacy-breach.html,0
144,Tennessee 'Karen' is caught on camera denying black resident entrance to swimming pool as housing complex puts her on disciplinary leave,https://www.dailymail.co.uk/ushome/index.html/news/article-8422165/Tennessee-Karen-caught-camera-denying-black-resident-entrance-swimming-pool.html,0
145,Rayshard Brooks' distraught relatives sob as his lawyers beg for the cop who shot him to be charged and ask 'what else does America need to see?',https://www.dailymail.co.uk/ushome/index.html/news/article-8423229/Rayshard-Brooks-distraught-relatives-cop-killed-charged.html,0
146,NASCAR Truck Series' Ray Ciccarelli says family was 'attacked and abused' on social media after he quit over Confederate flag ban,https://www.dailymail.co.uk/ushome/index.html/news/article-8422087/NASCAR-Truck-Series-driver-says-family-attacked-Confederate-flag-comments.html,0
147,Pentagon surplus program to 'militarize' the police comes under fire after cops arm themselves with tanks and assault rifles during protests in the wake of George Floyd's death ,https://www.dailymail.co.uk/ushome/index.html/news/article-8421859/Pentagon-program-militarize-police-fire-cops-heavily-arm-themselves.html,0
148,Woman who posed with a 'Brides Lives Matter' sign at her wedding is branded 'tone deaf and ignorant',https://www.dailymail.co.uk/ushome/index.html/femail/article-8421689/Woman-slammed-tone-deaf-posing-Brides-Lives-Matter-sign-wedding.html,0
149,'This is the type of racism that black people deal with every day': The View host Sunny Hostin says she was 'hurt' by claims that suspended ABC News executive Barbara Fedida called her 'low rent' ,https://www.dailymail.co.uk/ushome/index.html/news/article-8423647/The-View-host-Sunny-Hostin-hurt-ABC-News-executives-comments-low-rent.html,0
